1549119599,5099596.0
1550703599,5312683.0
1551481199,5415782.0
1551532500,5423689.0
1551595500,5432913.0
1551615300,5436355.0
1551620700,5437555.0
1551689100,5447739.0
1551790799,5461981.0
1552095900,5503368.0
1552137300,5510102.0
1552287599,5533699.0
1552307400,5536986.0
1552308300,5537205.0
1552383900,5548874.0
1552977900,5637587.0
1552978799,5637711.0
1552979700,5637841.0
1552980600,5637977.0
1552981500,5638100.0
1552982399,5638221.0
1552983300,5638352.0
1552984200,5638484.0
1552985100,5638611.0
1552985999,5638757.0
1552986900,5638908.0
1552987800,5639061.0
1552988700,5639231.0
1552989599,5639412.0
1552990500,5639572.0
1552991400,5639731.0
1552992300,5639885.0
1552993199,5640040.0
1552994100,5640193.0
1552995000,5640346.0
1552995900,5640493.0
1552996799,5640644.0
1552997700,5640797.0
1552998600,5640962.0
1552999500,5641129.0
1553000399,5641299.0
1553001300,5641471.0
1553002200,5641647.0
1553003100,5641817.0
1553003999,5641988.0
1553004900,5642154.0
1553005800,5642315.0
1553006700,5642465.0
1553007599,5642598.0
1553008500,5642714.0
1553009400,5642827.0
1553010300,5642930.0
1553011199,5643027.0
1553012100,5643122.0
1553013000,5643216.0
1553013900,5643305.0
1553014799,5643392.0
1553015700,5643475.0
1553016600,5643558.0
1553017500,5643639.0
1553018399,5643722.0
1553019300,5643803.0
1553020200,5643884.0
1553021100,5643963.0
1553021999,5644045.0
1553022900,5644126.0
1553023800,5644208.0
1553024700,5644291.0
1553025599,5644374.0
1553026500,5644457.0
1553027400,5644542.0
1553028300,5644627.0
1553029199,5644713.0
1553030100,5644803.0
1553031000,5644896.0
1553031900,5644990.0
1553032799,5645088.0
1553033700,5645193.0
1553034600,5645323.0
1553035500,5645478.0
1553036399,5645660.0
1553037300,5645851.0
1553038200,5646078.0
1553039100,5646316.0
1553039999,5646558.0
1553040900,5646792.0
1553041800,5647026.0
1553042700,5647243.0
1553043599,5647459.0
1553044500,5647672.0
1553045400,5647890.0
1553046300,5648095.0
1553047199,5648288.0
1553048100,5648489.0
1553049000,5648697.0
1553049900,5648892.0
1553050799,5649078.0
1553051700,5649269.0
1553052600,5649484.0
1553053500,5649675.0
1553054399,5649871.0
1553055300,5650063.0
1553056200,5650265.0
1553057100,5650468.0
1553057999,5650675.0
1553058900,5650881.0
1553059800,5651059.0
1553060700,5651224.0
1553061599,5651386.0
1553062500,5651536.0
1553063400,5651680.0
1553064300,5651820.0
1553065199,5651959.0
1553066100,5652097.0
1553067000,5652246.0
1553067900,5652396.0
1553068799,5652555.0
1553069700,5652706.0
1553070600,5652864.0
1553071500,5653022.0
1553072399,5653182.0
1553073300,5653354.0
1553074200,5653527.0
1553075100,5653725.0
1553075999,5653912.0
1553076900,5654100.0
1553077800,5654315.0
1553078700,5654511.0
1553079599,5654721.0
1553080500,5654939.0
1553081400,5655159.0
1553082300,5655381.0
1553083199,5655607.0
1553084100,5655839.0
1553085000,5656041.0
1553085900,5656248.0
1553086799,5656458.0
1553087700,5656670.0
1553088600,5656884.0
1553089500,5657097.0
1553090399,5657305.0
1553091300,5657508.0
1553092200,5657700.0
1553093100,5657868.0
1553093999,5657999.0
1553094900,5658116.0
1553095800,5658219.0
1553096700,5658308.0
1553097599,5658398.0
1553098500,5658483.0
1553099400,5658562.0
1553100300,5658632.0
1553101199,5658700.0
1553102100,5658765.0
1553103000,5658829.0
1553103900,5658890.0
1553104799,5658950.0
1553105700,5659010.0
1553106600,5659070.0
1553107500,5659128.0
1553108399,5659188.0
1553109300,5659246.0
1553110200,5659305.0
1553111100,5659362.0
1553111999,5659502.0
1553112900,5659659.0
1553113800,5659801.0
1553114700,5659909.0
1553115599,5660004.0
1553116500,5660104.0
1553117400,5660203.0
1553118300,5660297.0
1553119199,5660391.0
1553120100,5660485.0
1553121000,5660579.0
1553121900,5660722.0
1553122799,5660887.0
1553123700,5661066.0
1553124600,5661257.0
1553125500,5661480.0
1553126399,5661695.0
1553127300,5661906.0
1553128200,5662123.0
1553129100,5662317.0
1553129999,5662519.0
1553130900,5662705.0
1553131800,5662885.0
1553132700,5663056.0
1553133599,5663236.0
1553134500,5663408.0
1553135400,5663573.0
1553136300,5663728.0
1553137199,5663876.0
1553138100,5664037.0
1553139000,5664208.0
1553139900,5664370.0
1553140799,5664542.0
1553141700,5664695.0
1553142600,5664855.0
1553143500,5665019.0
1553144399,5665201.0
1553145300,5665370.0
1553146200,5665530.0
1553147100,5665679.0
1553147999,5665804.0
1553148900,5665921.0
1553149800,5666032.0
1553150700,5666139.0
1553151599,5666254.0
1553152500,5666361.0
1553153400,5666479.0
1553154300,5666592.0
1553155199,5666701.0
1553156100,5666816.0
1553157000,5666943.0
1553157900,5667074.0
1553158799,5667208.0
1553159700,5667349.0
1553160600,5667498.0
1553161500,5667652.0
1553162399,5667809.0
1553163300,5667967.0
1553164200,5668125.0
1553165100,5668280.0
1553165999,5668433.0
1553166900,5668576.0
1553167800,5668712.0
1553168700,5668848.0
1553169599,5668979.0
1553170500,5669116.0
1553171400,5669257.0
1553172300,5669401.0
1553173199,5669552.0
1553174100,5669698.0
1553175000,5669843.0
1553175900,5669985.0
1553176799,5670125.0
1553177700,5670260.0
1553178600,5670390.0
1553179500,5670512.0
1553180399,5670630.0
1553181300,5670739.0
1553182200,5670841.0
1553183100,5670934.0
1553183999,5671023.0
1553184900,5671109.0
1553185800,5671193.0
1553186700,5671270.0
1553187599,5671345.0
1553188500,5671420.0
1553189400,5671492.0
1553190300,5671561.0
1553191199,5671633.0
1553192100,5671702.0
1553193000,5671773.0
1553193900,5671845.0
1553194799,5671914.0
1553195700,5671985.0
1553196600,5672058.0
1553197500,5672127.0
1553198399,5672199.0
1553199300,5672271.0
1553200200,5672344.0
1553201100,5672418.0
1553201999,5672492.0
1553202900,5672568.0
1553203800,5672649.0
1553204700,5672732.0
1553205599,5672821.0
1553206500,5672912.0
1553207400,5673023.0
1553208300,5673162.0
1553209199,5673316.0
1553210100,5673477.0
1553211000,5673661.0
1553211900,5673843.0
1553212799,5674029.0
1553213700,5674205.0
1553214600,5674383.0
1553215500,5674556.0
1553216399,5674721.0
1553217300,5674889.0
1553218200,5675047.0
1553219100,5675206.0
1553219999,5675365.0
1553220900,5675524.0
1553221800,5675680.0
1553222700,5675833.0
1553223599,5675986.0
1553224500,5676133.0
1553225400,5676288.0
1553226300,5676439.0
1553227199,5676595.0
1553228100,5676750.0
1553229000,5676908.0
1553229900,5677069.0
1553230799,5677233.0
1553231700,5677387.0
1553232600,5677534.0
1553233500,5677671.0
1553234399,5677799.0
1553235300,5677926.0
1553236200,5678048.0
1553237100,5678162.0
1553237999,5678278.0
1553238900,5678394.0
1553239800,5678507.0
1553240700,5678624.0
1553241599,5678742.0
1553242500,5678861.0
1553243400,5678981.0
1553244300,5679104.0
1553245199,5679230.0
1553246100,5679361.0
1553247000,5679503.0
1553247900,5679651.0
1553248799,5679799.0
1553249700,5679945.0
1553250600,5680085.0
1553251500,5680222.0
1553252399,5680360.0
1553253300,5680493.0
1553254200,5680631.0
1553255100,5680761.0
1553255999,5680895.0
1553256900,5681030.0
1553257800,5681166.0
1553258700,5681305.0
1553259599,5681444.0
1553260500,5681583.0
1553261400,5681724.0
1553262300,5681866.0
1553263199,5682003.0
1553264100,5682137.0
1553265000,5682266.0
1553265900,5682388.0
1553266799,5682506.0
1553267700,5682614.0
1553268600,5682719.0
1553269500,5682816.0
1553270399,5682911.0
1553271300,5683003.0
1553272200,5683091.0
1553273100,5683174.0
1553273999,5683255.0
1553274900,5683332.0
1553275800,5683409.0
1553276700,5683484.0
1553277599,5683558.0
1553278500,5683630.0
1553279400,5683706.0
1553280300,5683782.0
1553281199,5683858.0
1553282100,5683929.0
1553283000,5684000.0
1553283900,5684069.0
1553284799,5684138.0
1553285700,5684206.0
1553286600,5684275.0
1553287500,5684343.0
1553288399,5684413.0
1553289300,5684482.0
1553290200,5684553.0
1553291100,5684631.0
1553291999,5684712.0
1553292900,5684797.0
1553293800,5684897.0
1553294700,5685030.0
1553295599,5685170.0
1553296500,5685323.0
1553297400,5685491.0
1553298300,5685665.0
